Sid	Symbol	Splice_type	Exons	Start_exon	End_exon	N.lineage	Anova.p (lineage subtype)	Anova.p (molecular subtype)	Num.mRNA	Cor.mRNA	Num.protein	Cor.protein	N.drug	Cor.drug
AIMP2_ES_4_1.2_5	AIMP2	ES	4	1.2	5	50	0.407559335419351	0.153886319733085	51	0.0840723981900452	30	0.248053392658509	26	-0.653333333333333
AK2_ES_2_1_3	AK2	ES	2	1	3	50	0.107450038421044	0.0349951866222185	51	0.293212669683258	30	-0.35083426028921	25	-0.646153846153846
AK2_ES_5_4_7	AK2	ES	5	4	7	50	0.205946034319069	0.502544150081148	51	-0.0440723981900452	30	-0.14349276974416	24	-0.713043478260869
AKAP10_ES_8_7_9	AKAP10	ES	8	7	9	50	0.848323172829891	0.996992761802437	50	0.297094837935174	29	-0.0147783251231527	25	-0.736923076923077
AKAP11_ES_10_9_11	AKAP11	ES	10	9	11	50	0.417185831812449	0.0899671397841838	51	0.192579185520362	30	-0.270300333704116	26	0.685470085470085
AKAP13_ES_12_11_14	AKAP13	ES	12	11	14	50	0.0566227859709572	0.600200100985036	50	0.335350335312376	30	0.168854282536151	25	-0.759230769230769
AKAP13_ES_13_12_14	AKAP13	ES	13	12	14	50	0.3618855338384	0.593209245870503	38	-0.0999015209541525	24	0.0260869565217391	21	-0.75974025974026
AKAP17A_AD_4.2:4.3_4.1_5	AKAP17A	AD	4.2:4.3	4.1	5	50	0.588606707886812	0.972210815414394	51	0.32027149321267	30	0.215127919911012	24	0.705217391304348
AKAP17A_ES_4.3_4.1_5	AKAP17A	ES	4.3	4.1	5	50	0.563909587388109	0.480844778528548	51	0.0109502262443439	30	0.0838709677419355	26	-0.686837606837607
AKAP17A_RI_4.2_4.1_4.3	AKAP17A	RI	4.2	4.1	4.3	50	0.121643974668392	0.0745095461510002	51	0.358190045248869	30	0.160845383759733	25	0.726923076923077
AKAP7_ES_11_10_12.1	AKAP7	ES	11	10	12.1	50	0.0738267970458512	0.0586565724409382	51	0.254512582713509	NA	NA	26	0.685350819934573
AKAP8L_ES_10_9_11	AKAP8L	ES	10	9	11	50	0.209895871686187	0.497127658649008	51	0.376470588235294	30	-0.0869855394883204	26	0.667692307692308
AKAP8L_ES_4.1_3_4.4	AKAP8L	ES	4.1	3	4.4	50	0.784891841945995	0.678857770256617	51	0.0745133620940965	30	-0.127711648359525	25	0.676923076923077
AKAP8L_RI_4.2:4.3_4.1_4.4	AKAP8L	RI	4.2:4.3	4.1	4.4	50	0.256980833621455	0.0445142914764544	51	-0.117013574660633	30	0.207119021134594	26	-0.714871794871795
AKAP9_ES_20_19_21	AKAP9	ES	20	19	21	50	0.794465508578621	0.903649945933098	46	-0.496545772344965	27	-0.192307692307692	24	-0.673189839788806
AKIP1_ES_4.1_3_5	AKIP1	ES	4.1	3	5	50	0.339579878915895	0.0567572305581787	51	-0.0299021625165075	9	-0.65	26	0.650685885435768
AKIP1_RI_1.2_1.1_1.3	AKIP1	RI	1.2	1.1	1.3	50	0.339579878915895	0.0567572305581787	51	0.258286386635939	9	0.283333333333333	25	-0.673846153846154
AKR1A1_ES_2_1_3	AKR1A1	ES	2	1	3	50	0.371255908155342	0.29763292482279	51	-0.0513122171945701	30	-0.167074527252503	26	-0.656752136752137
AKR1A1_ES_7_6_8	AKR1A1	ES	7	6	8	50	0.99814038952724	0.0226278935519479	51	0.26027149321267	30	0.145717463848721	26	0.69025641025641
AKR1B1_AA_3.1_2_3.2	AKR1B1	AA	3.1	2	3.2	50	0.139674990833342	0.287179975038431	51	0.442394553173844	30	0.637943613915394	25	0.649802832689295
AKR1E2_AD_1.2_1.1_2	AKR1E2	AD	1.2	1.1	2	50	0.582802364641715	0.657880812483073	44	0.542844475679379	NA	NA	22	0.783302166364304
AKR1E2_AD_9.2_9.1_10	AKR1E2	AD	9.2	9.1	10	50	0.0656314053221638	0.0710061041831345	44	0.465105688845654	NA	NA	22	-0.792422740868164
AKT1S1_AD_1.3_1.2_3.2	AKT1S1	AD	1.3	1.2	3.2	50	0.223919990060866	0.464214706475914	51	-0.114301228563837	30	-0.207563959955506	25	0.689230769230769
ALAS1_ES_2_1_3.1	ALAS1	ES	2	1	3.1	50	0.0871598519294085	0.0378094208696125	51	-0.0766515837104072	30	-0.0789766407119021	26	0.671111111111111
ALDH16A1_ES_7_6_8	ALDH16A1	ES	7	6	8	50	0.603982476530282	0.145698858766788	51	-0.00751216202658444	30	0.362847608453838	26	-0.664387084423821
ALDH1L1_ES_6_5_7.1	ALDH1L1	ES	6	5	7.1	50	0.330794098002719	0.278250431551522	50	0.660838350205011	19	0.542234179657382	26	0.656497311565073
ALDH3A2_ES_10_9_13.1	ALDH3A2	ES	10	9	13.1	50	0.54236102346279	0.0462408680634833	51	-0.081436401800447	30	-0.369914821930268	26	0.682909170132123
ALDH3A2_ES_10:11_9_13.1	ALDH3A2	ES	10:11	9	13.1	50	0.0144753692987769	0.0468035795681172	51	0.0219271297333755	30	-0.252706282824357	25	0.712264436710616
ALDH3A2_ES_11_10_12	ALDH3A2	ES	11	10	12	50	0.0368581759377568	0.0512513180696875	51	-0.121150232160606	30	-0.0734967048134233	26	-0.676713320853198
ALDH3A2_ES_11_10_13.1	ALDH3A2	ES	11	10	13.1	50	0.698357606889146	0.483078614075976	51	0.11936977331152	30	-0.157769937702503	26	0.702577449511754
ALDH4A1_ES_13_12_14	ALDH4A1	ES	13	12	14	50	0.581050042947602	0.926451026592302	51	0.255315375089517	30	0.223161643387812	26	0.712600454935277
ALDOA_AD_6.3_6.2_9	ALDOA	AD	6.3	6.2	9	50	0.50870160147674	0.0865572285455023	51	0.0318552036199095	30	-0.17908787541713	26	0.728547008547008
ALG2_ES_2_1_3	ALG2	ES	2	1	3	50	0.0867689294471221	0.252022914971581	51	-0.27091110665546	30	-0.406006674082314	26	-0.695042735042735
ALG3_AD_1.2_1.1_3	ALG3	AD	1.2	1.1	3	50	0.382283039686927	0.851626293937523	51	-0.274757347521622	26	0.254017094017094	25	0.698211207376151
ALG3_AD_2.2_2.1_3	ALG3	AD	2.2	2.1	3	50	0.368917860484367	0.369429236542308	51	-0.10316742081448	26	0.0290598290598291	26	-0.666324786324786
ALG8_ES_14_13_15	ALG8	ES	14	13	15	50	0.0763070835340848	0.472531044599914	51	0.127740446649134	25	0.316153846153846	26	0.716239316239316
ALG9_AA_16.1_15_16.2	ALG9	AA	16.1	15	16.2	50	0.650796827744935	0.682743268005861	51	0.0246611914359822	30	-0.0224694104560623	24	0.771472077380712
ALKBH2_AA_2.1_1_2.2	ALKBH2	AA	2.1	1	2.2	50	0.721920545642545	0.372615411406336	51	-0.00298656048090738	28	0.164750957854406	26	-0.742905982905983
ALKBH3_ES_7:9_6_10.1	ALKBH3	ES	7:9	6	10.1	50	0.100489435930681	0.138952871772962	42	0.0125602690431689	22	0.0152456239412761	22	0.714285714285714
ALKBH4_AA_2.1_1_2.2	ALKBH4	AA	2.1	1	2.2	50	0.622762773147082	0.262981865655151	51	-0.325752949384276	26	0.0776068376068376	24	0.732173913043478
ALS2_ES_24_23_25	ALS2	ES	24	23	25	50	0.464537960731508	0.117271335333904	51	-0.153313573358699	25	-0.113889966106327	25	-0.668974815221557
AMBRA1_RI_8.2_8.1_8.3	AMBRA1	RI	8.2	8.1	8.3	50	0.843249130742641	0.242318020580277	51	-0.0323784957914743	29	0.041871921182266	26	-0.638290598290598
AMDHD2_ES_8.3_8.1_9	AMDHD2	ES	8.3	8.1	9	50	0.74398963358006	0.162155458018854	48	-0.153712548849327	29	0.277339901477832	24	0.703478260869565
AMDHD2_RI_8.2_8.1_8.3	AMDHD2	RI	8.2	8.1	8.3	50	0.00555957738799039	0.0666319636100116	51	0.144162895927602	30	-0.295661846496107	26	-0.698461538461538
AMPH_ME_14|15_13_16	AMPH	ME	14|15	13	16	50	0.133513466420639	0.00950625869696555	47	0.61544364286947	28	0.1072662928906	24	0.687740972693573
AMY2B_ES_2_1_3	AMY2B	ES	2	1	3	50	0.864601196324079	0.383281140178819	51	-0.0993398973246836	NA	NA	26	-0.662874927148884
AMZ2_ES_6:7_5_8	AMZ2	ES	6:7	5	8	50	0.152373896390256	0.511569743844244	51	0.328054298642534	25	0.174615384615385	26	-0.766837606837607
ANAPC1_ES_4_3_5	ANAPC1	ES	4	3	5	50	0.358823085476839	0.445174385946763	48	0.0575336517585758	29	0.206896551724138	25	0.728461538461538
ANAPC11_AD_3.3_3.2_7.2	ANAPC11	AD	3.3	3.2	7.2	50	0.941970355587734	0.946187497852485	51	-0.0365610859728507	14	-0.120879120879121	26	0.685470085470085
ANAPC11_AD_3.3:3.4_3.2_7.2	ANAPC11	AD	3.3:3.4	3.2	7.2	50	0.936639936720915	0.941874622105593	51	-0.043710407239819	14	-0.243956043956044	26	0.682735042735043
ANAPC11_AD_3.4_3.3_6	ANAPC11	AD	3.4	3.3	6	50	0.972152629079946	0.936767996931898	51	0.087420814479638	14	-0.0637362637362637	26	0.647863247863248
ANAPC11_AD_3.4_3.3_7.2	ANAPC11	AD	3.4	3.3	7.2	50	0.23007863157877	0.261799212396599	51	-0.0309502262443439	14	-0.323076923076923	26	0.667692307692308
ANAPC11_ES_3.3:3.4:6_3.2_7.2	ANAPC11	ES	3.3:3.4:6	3.2	7.2	50	0.254190673708438	0.278138553903654	51	0.150497737556561	14	-0.0857142857142857	26	0.668376068376068
ANAPC11_ES_3.3:6_3.2_7.2	ANAPC11	ES	3.3:6	3.2	7.2	50	0.893073568472882	0.468728577093644	51	0.0954751131221719	14	-0.195604395604396	26	0.652649572649573
ANAPC11_ES_3.4:6_3.3_7.2	ANAPC11	ES	3.4:6	3.3	7.2	50	0.0475296769983276	0.0409788654502331	51	0.143348416289593	14	-0.116483516483516	25	0.637692307692308
ANAPC11_ES_6_3.2_7.2	ANAPC11	ES	6	3.2	7.2	50	0.295623121607102	0.597731606097412	51	0.121719457013575	14	-0.27032967032967	26	0.724444444444444
ANAPC13_AD_2.2:2.3_2.1_3	ANAPC13	AD	2.2:2.3	2.1	3	50	0.233092252897876	0.765149272366545	51	-0.07710407239819	NA	NA	26	-0.638974358974359
ANAPC16_ES_2_1_3	ANAPC16	ES	2	1	3	50	0.619210888900162	0.723029713433976	51	-0.128597285067873	28	0.036672140120416	26	-0.688205128205128
ANAPC5_AA_9.1_8.3_9.2	ANAPC5	AA	9.1	8.3	9.2	50	0.55079866094446	0.0708180139158128	51	0.0580995475113122	30	-0.240489432703003	26	0.660854700854701
ANGPT1_AD_5.2_5.1_6	ANGPT1	AD	5.2	5.1	6	50	0.795508425796649	0.669890833383427	51	0.549152595080947	NA	NA	25	0.685243364387713
ANK1_ES_45_44.1_46	ANK1	ES	45	44.1	46	50	0.286408635581832	0.655620172941614	51	0.536078686954715	30	0.491351553927506	26	-0.628014766819797
ANK2_ES_48_47_49	ANK2	ES	48	47	49	50	0.833084574811695	0.656475282235927	51	0.543303752276631	30	0.46182023377396	26	-0.662515975211297
ANK3_ES_26_25_27	ANK3	ES	26	25	27	50	0.287874991395169	0.00283922675666048	51	-0.0494917371551172	30	0.138461882633813	25	0.702277915733002
ANK3_ES_26_25_29.1	ANK3	ES	26	25	29.1	50	0.4196374118674	0.548278754423359	41	-0.191820201410229	22	-0.0333145115753811	18	-0.766769865841073
ANKDD1A_AD_3.2_3.1_4	ANKDD1A	AD	3.2	3.1	4	50	0.827434492646883	0.624942762310076	51	0.487431709377315	NA	NA	26	-0.672129610066582
ANKHD1_ES_16_15_17	ANKHD1	ES	16	15	17	50	0.225813613470061	0.358005149776683	51	-0.428471232490488	30	-0.193325917686318	26	-0.649230769230769
ANKRD10_ES_4_3_6.1	ANKRD10	ES	4	3	6.1	50	0.132412464343526	0.325903850145703	51	0.0664253393665158	22	-0.366459627329193	26	0.771623931623932
ANKRD10_ES_5_3_6.1	ANKRD10	ES	5	3	6.1	50	0.521383388524807	0.183069453820383	51	-0.0810859728506787	22	-0.391304347826087	26	-0.777094017094017
ANKRD11_ES_6_5.3_7	ANKRD11	ES	6	5.3	7	50	0.000985941089622054	0.0419457258591359	51	0.20027149321267	30	-0.00778642936596218	26	-0.71965811965812
ANKRD11_ES_9_7_10	ANKRD11	ES	9	7	10	50	0.0168856732673229	0.293187364407989	51	0.0971945701357466	30	-0.145272525027809	26	-0.72034188034188
ANKRD17_ES_16_15_17	ANKRD17	ES	16	15	17	50	0.829106470690397	0.658887050487318	51	0.172669683257919	30	0.337931034482759	26	0.71008547008547
ANKRD18A_ES_16_15_17.1	ANKRD18A	ES	16	15	17.1	50	0.188084908806625	0.0942083291580105	51	0.251572234346802	NA	NA	26	-0.695694216376468
ANKRD27_ES_4_3_5	ANKRD27	ES	4	3	5	50	0.648543313140676	0.754351049714547	51	-0.0909522840116042	30	0.191101223581757	26	-0.645811965811966
ANKRD30B_ES_17_16_18	ANKRD30B	ES	17	16	18	50	0.706812743646181	0.825319300134894	47	0.647298770870581	NA	NA	23	0.817632665949884
ANKRD36C_ES_53:54_52_55	ANKRD36C	ES	53:54	52	55	50	0.741830098945424	0.744590789251817	48	0.144380818030211	NA	NA	25	-0.673076923076923
ANKRD46_AD_1.2_1.1_2.2	ANKRD46	AD	1.2	1.1	2.2	50	0.99555318593573	0.27558263699416	51	-0.110816986838019	22	-0.339356295878035	26	0.66974358974359
ANKRD65_ES_2_1.4_3	ANKRD65	ES	2	1.4	3	50	0.729326171774693	0.473225801748035	48	0.719779268543247	NA	NA	21	-0.738615299494196
ANKRD9_ES_2.1_1_2.3	ANKRD9	ES	2.1	1	2.3	50	0.283059837043719	0.334809893176117	51	0.0545384609288616	NA	NA	25	0.692440866819323
ANKRD9_RI_2.2_2.1_2.3	ANKRD9	RI	2.2	2.1	2.3	50	0.137283132634015	0.124009610482934	51	0.274471648859231	NA	NA	26	0.772097805779201
ANKS3_ES_4_3_5.1	ANKS3	ES	4	3	5.1	50	0.334132743369848	0.246675672131829	51	0.147427485406579	8	0.428571428571429	26	-0.628717948717949
ANLN_ES_9_8_10	ANLN	ES	9	8	10	50	0.757432911950397	0.765839731684411	51	-0.0590045248868778	30	0.204449388209121	25	-0.762307692307692
ANO1_ES_15_13_16	ANO1	ES	15	13	16	50	0.421238548150696	0.0585744056052606	51	0.354235715497507	24	0.261574546402561	26	0.705094314687016
ANO1_ES_17_16_18	ANO1	ES	17	16	18	50	0.032687596136425	0.0255906570454786	51	0.320950157222591	24	0.306137071547432	26	-0.727336445623114
ANO6_ES_3_1.3_5	ANO6	ES	3	1.3	5	50	0.609624550681376	0.255844783772326	51	0.369140271493213	30	0.340155728587319	26	-0.656068376068376
ANO6_ES_3:5_1.3_7	ANO6	ES	3:5	1.3	7	50	0.445547479893597	0.121079172052255	48	0.212440295267043	30	0.296996662958843	26	-0.72991452991453
ANTXR2_RI_19.2_19.1_19.3	ANTXR2	RI	19.2	19.1	19.3	50	0.831557359783898	0.657488535940898	51	-0.429981103632364	30	-0.289030522049831	24	0.735085178319982
ANXA11_ES_3.1:3.2_1.1_4	ANXA11	ES	3.1:3.2	1.1	4	50	0.148652642103935	0.704490611136377	41	-0.176480836236934	25	-0.180769230769231	21	0.751948051948052
ANXA2_ES_2_1.1_4.2	ANXA2	ES	2	1.1	4.2	50	0.51019348130115	0.0734228963175794	51	0.0246153846153846	30	0.0718576195773081	26	0.698461538461538
ANXA3_ES_3:4_2_5	ANXA3	ES	3:4	2	5	50	0.83211706841999	0.657130176085624	51	0.233487087947974	30	0.188487572428046	26	-0.746539232402389
ANXA8L1_AA_3.1_2_3.2	ANXA8L1	AA	3.1	2	3.2	50	0.373853252164879	0.0352358907977356	39	0.466766713689467	NA	NA	20	-0.727845857385567
ANXA8L1_ES_5:6_4_7	ANXA8L1	ES	5:6	4	7	50	0.411410012734937	0.684550147770277	39	-0.542007140068392	NA	NA	20	0.816952117894418
ANXA8L1_RI_12.2_12.1_12.3	ANXA8L1	RI	12.2	12.1	12.3	50	0.304121810673855	0.699533359110944	39	-0.253507616461447	NA	NA	21	0.731191850105755
AP1AR_ES_6_5_7	AP1AR	ES	6	5	7	50	0.83374283288772	0.65600281673788	51	-0.369383230010408	28	0.0875752599890531	26	0.727863247863248
AP1B1_ES_24_23_25	AP1B1	ES	24	23	25	50	0.688800079249691	0.729607337395896	51	-0.165343107352439	30	-0.203582157228163	26	-0.622670551073483
AP1G1_ES_12_10.1_13.2	AP1G1	ES	12	10.1	13.2	50	0.0476297310380305	0.117213896724782	51	-0.0316296748876176	30	-0.330367074527253	26	-0.718974358974359
AP1G2_AD_1.2_1.1_1.4	AP1G2	AD	1.2	1.1	1.4	50	0.103905345688421	0.236354421842837	51	0.278642533936652	30	0.17285873192436	26	-0.653333333333333
AP1G2_ES_16_15_17	AP1G2	ES	16	15	17	50	0.136057704139989	0.0175846496336426	48	0.21287451150673	29	0.292610837438424	24	-0.662608695652174
AP1G2_ES_2_1.4_3	AP1G2	ES	2	1.4	3	50	0.382897064185786	0.012812312935941	51	0.110316742081448	30	0.193325917686318	26	0.744273504273504
AP1G2_ES_5_4_6	AP1G2	ES	5	4	6	50	0.269809011754323	0.449289199972041	45	-0.0590250329380764	27	-0.243589743589744	22	-0.706380575945793
AP1G2_RI_1.2:1.3_1.1_1.4	AP1G2	RI	1.2:1.3	1.1	1.4	50	0.10390554048376	0.236354714130843	51	-0.109954751131222	30	0.211568409343715	26	-0.77025641025641
AP1G2_RI_1.3_1.2_1.4	AP1G2	RI	1.3	1.2	1.4	50	0.382897125343855	0.012812331033902	51	-0.322443438914027	30	0.0140155728587319	26	0.801025641025641
AP1M2_AA_8.1_7_8.2	AP1M2	AA	8.1	7	8.2	50	0.177329216624896	0.0653092394157105	51	0.429060457825632	30	0.358752285278268	26	-0.64734514707479
AP1M2_ES_2_1_3	AP1M2	ES	2	1	3	50	0.812144291750656	0.0709223804021319	51	0.425500669263737	30	0.405873207434333	24	-0.732989780706272
AP1S2_AA_5.1_4_5.2	AP1S2	AA	5.1	4	5.2	50	0.774697996582279	0.480897632278602	51	0.113122171945701	27	0.403540903540903	26	-0.660854700854701
AP2A1_ES_16_15_17	AP2A1	ES	16	15	17	50	0.530320180027374	0.118732317639437	51	0.250343206786343	30	-0.0752539477425171	26	-0.68665690734948
AP2B1_AD_1.2_1.1_2	AP2B1	AD	1.2	1.1	2	50	0.175114119541426	0.360838725820194	51	0.280904977375566	30	-0.014460511679644	25	-0.773076923076923
AP2B1_AD_1.2:1.3_1.1_2	AP2B1	AD	1.2:1.3	1.1	2	50	0.268410044240376	0.34350571471279	51	0.085158371040724	30	-0.0865406006674082	26	0.683418803418803
AP2B1_ES_16_15_17	AP2B1	ES	16	15	17	50	0.520003066761852	0.347115763769978	51	0.160180995475113	30	-0.341935483870968	26	0.633504273504274
AP2M1_ES_7_6_8	AP2M1	ES	7	6	8	50	0.996442977585086	0.0467243634833548	51	-0.497285067873303	30	-0.289432703003337	26	0.621880341880342
AP2S1_ES_3.2:4.1_1.1_4.2	AP2S1	ES	3.2:4.1	1.1	4.2	50	0.291037931777586	0.823238504111164	51	-0.0368325791855204	30	0.0380422691879867	25	-0.770769230769231
AP3B2_ES_18_17_19	AP3B2	ES	18	17	19	50	0.164326354179474	0.6121864118117	51	0.554178324732721	9	0.16431676725155	26	-0.680486972168303
AP3D1_AA_24.1_23_24.2	AP3D1	AA	24.1	23	24.2	50	0.0968758566777451	0.543897228790001	51	-0.00158374623900803	30	0.109677419354839	26	0.70051282051282
AP3S2_ES_5_3_6	AP3S2	ES	5	3	6	50	0.121318613595684	0.819010874435078	51	-0.117647058823529	28	-0.469622331691297	25	0.715384615384615
APBA2_AD_4.3_4.2_5	APBA2	AD	4.3	4.2	5	50	0.696418268798314	0.680031969312781	51	0.581893975645777	6	-0.463816828521959	26	-0.726847229397098
APEH_ES_3_2_4	APEH	ES	3	2	4	50	0.393720002000402	0.860013228016263	51	0.292398190045249	30	0.503448275862069	25	0.606923076923077
APEX1_AD_1.3_1.2_2.1	APEX1	AD	1.3	1.2	2.1	50	0.0968610368083364	0.280495789818359	51	0.0138461538461538	30	0.0482758620689655	26	0.706666666666667
APEX1_AD_2.3_2.2_3	APEX1	AD	2.3	2.2	3	50	0.119080464681532	0.160705559891542	51	-0.438371040723982	30	-0.318353726362625	26	0.769572649572649
APEX2_ES_3_2_4	APEX2	ES	3	2	4	50	1.96170726194478e-06	1.28024746499032e-07	45	-0.0787904740372755	18	-0.34984520123839	23	0.709486166007905
APH1A_ES_2.1:2.2_1_4	APH1A	ES	2.1:2.2	1	4	50	0.0537770066377456	0.264911346327809	50	-0.0329089636824925	27	0.142246642246642	26	-0.709887268465679
APH1A_ES_3_1_4	APH1A	ES	3	1	4	50	0.552537169330075	0.476057246582792	50	0.0614165666266507	27	0.228937728937729	26	0.770940170940171
APH1A_RI_6.2_6.1_6.3	APH1A	RI	6.2	6.1	6.3	50	0.95276187426161	0.723806278671219	51	0.289230769230769	27	0.0177045177045177	24	0.717391304347826
API5_ES_2_1_3	API5	ES	2	1	3	50	0.0869414728948116	0.922407683799707	51	0.0459327981217675	30	-0.103682278981775	24	0.745217391304348
APIP_ES_2_1_3	APIP	ES	2	1	3	50	0.665693966096295	0.513836420899421	51	0.191859544382688	30	-0.1559510567297	26	-0.677264957264957
APLP1_ES_14.1:14.2_13_15	APLP1	ES	14.1:14.2	13	15	50	0.209480160450982	0.0208520995659346	40	0.153384305248715	NA	NA	22	0.756070016939582
APLP1_ES_14.2_13_15	APLP1	ES	14.2	13	15	50	0.0725929388866195	0.375523638553094	40	0.215019466440401	NA	NA	21	-0.746753246753247
APLP2_ES_15:16_14_17	APLP2	ES	15:16	14	17	50	0.799108828466249	0.399145786498862	51	-0.0278733031674208	30	0.231145717463849	26	-0.727179487179487
APLP2_ES_16_15_17	APLP2	ES	16	15	17	50	0.0454290041020217	0.297603144642979	51	-0.0823529411764706	30	0.0656284760845384	26	-0.701880341880342
APLP2_ES_9_8_10	APLP2	ES	9	8	10	50	0.016979190529454	0.0765562451887156	51	-0.106244343891403	30	0.0816462736373749	26	-0.712136752136752
APMAP_ES_8_7_9	APMAP	ES	8	7	9	50	0.282092574086318	0.343404257047453	51	0.0860633484162896	30	0.021579532814238	24	0.744347826086956
APOBEC3B_RI_7.2_7.1_7.3	APOBEC3B	RI	7.2	7.1	7.3	50	0.207704676024169	0.645802760771479	51	0.026884519329248	24	-0.0991304347826087	26	0.707834582388188
APOL1_AD_6.2_6.1_7	APOL1	AD	6.2	6.1	7	50	0.376708049921688	0.944294368639827	51	0.615160331126349	17	0.341576968295454	24	0.740379723568111
APOO_AA_9.1_8_9.2	APOO	AA	9.1	8	9.2	50	0.956251299948515	0.829869737296185	51	-0.0258823529411765	30	-0.190211345939933	26	0.67042735042735
APP_ES_10_9_11	APP	ES	10	9	11	50	0.00115742505163478	0.00222404222840311	51	0.613665158371041	30	0.637819799777531	26	-0.731965811965812
APP_ES_9_8_11	APP	ES	9	8	11	50	0.152014571330486	0.206857369993987	51	0.193846153846154	30	0.268965517241379	26	0.673162393162393
APP_ES_9:10_8_11	APP	ES	9:10	8	11	50	0.546680213017266	0.208817450242066	51	0.541990950226244	30	0.673859844271413	26	-0.701880341880342
APRT_AA_5.1_4_5.2	APRT	AA	5.1	4	5.2	50	0.000496034535063511	0.0504511058467322	51	0.0903640354085441	30	0.385094549499444	26	0.693675213675214
APTX_AA_6.1_5.2_6.2	APTX	AA	6.1	5.2	6.2	50	0.0648832944892169	0.00523667187410496	51	-0.367610127020036	30	0.0682981090100111	26	-0.754529914529914
APTX_ES_6.1:6.2_5.2_7.1	APTX	ES	6.1:6.2	5.2	7.1	50	0.148607164109947	0.907757098263375	51	-0.182266567163553	30	0.463403781979978	26	0.656752136752137
APTX_ES_6.1:6.2:6.3:7.2:7.3_5.2_7.4	APTX	ES	6.1:6.2:6.3:7.2:7.3	5.2	7.4	50	0.249157764064979	0.0881975745850368	51	-0.0720830788211371	30	0.482981090100111	25	-0.643076923076923
APTX_ES_6.1:6.2:7.1:7.2:7.3_5.2_7.4	APTX	ES	6.1:6.2:7.1:7.2:7.3	5.2	7.4	50	0.0175163134470898	0.0304319821039072	51	-0.0910880336892335	30	0.460734149054505	26	0.666324786324786
APTX_ES_6.2_5.2_7.1	APTX	ES	6.2	5.2	7.1	50	0.563605887129324	0.885539372872515	51	-0.0832145523867364	30	0.490545050055617	25	0.606923076923077
APTX_ES_6.2_5.2_7.4	APTX	ES	6.2	5.2	7.4	50	0.143045309898911	0.174967621551551	51	0.0278286839139983	30	0.378420467185762	26	0.690940170940171
APTX_ES_6.2:6.3:7.2:7.3_5.2_7.4	APTX	ES	6.2:6.3:7.2:7.3	5.2	7.4	50	0.41881448100557	0.85005304366664	51	0.0731690762421712	30	0.5559510567297	26	-0.63965811965812
ARAP1_ES_16_15_17	ARAP1	ES	16	15	17	50	0.625687150555563	0.173128110386323	51	-0.193304529069807	30	-0.23559510567297	25	0.737692307692308
ARAP1_ES_32_31_33	ARAP1	ES	32	31	33	50	0.90084751859454	0.948999567873018	51	-0.10285533282049	30	-0.30055617352614	26	0.659941880050425
ARAP2_ES_24_23_25	ARAP2	ES	24	23	25	50	0.724914647858212	0.12214425892438	40	0.301707963272041	10	0.212121212121212	22	-0.676645042514642
ARAP3_AA_2.1_1_2.2	ARAP3	AA	2.1	1	2.2	50	0.791701330815273	0.69105200784254	51	0.577041310551599	13	0.117334916020264	24	0.749739434863095
ARFGAP1_AA_14.1_12_14.2	ARFGAP1	AA	14.1	12	14.2	50	0.424006137497907	0.0883025746463904	51	-0.278920337635586	30	0.0596284351225659	26	-0.71008547008547
ARFGAP1_ES_10_9_11	ARFGAP1	ES	10	9	11	50	0.0733415844128065	0.156794432063956	51	0.273095503137519	30	0.0651578052601874	26	-0.595705158922131
ARFGAP1_ES_2:3:4:6:7:8:9_1_11	ARFGAP1	ES	2:3:4:6:7:8:9	1	11	50	0.583951374641464	0.736037792887489	47	-0.255739991028825	26	-0.12	23	0.713615045259682
ARFGAP1_ES_2:4:5:6:7:8:9_1_11	ARFGAP1	ES	2:4:5:6:7:8:9	1	11	50	0.645986081557453	0.541018006684212	47	-0.347431412940418	26	-0.139145299145299	23	-0.696640316205534
ARFGAP1_ES_2:4:6:7:8:9_1_11	ARFGAP1	ES	2:4:6:7:8:9	1	11	50	0.543709309950799	0.647742841086076	47	-0.333815293581723	26	-0.113846153846154	21	0.784670388899945
ARFGAP3_ES_12_11_13	ARFGAP3	ES	12	11	13	50	0.000376190387325438	0.135768231685499	45	-0.0192364702499034	28	0.00848501444924164	25	0.753846153846154
ARFIP1_ES_4_3_5	ARFIP1	ES	4	3	5	50	0.832104826237425	0.657138159024153	51	-0.048235294117647	30	0.00422691879866518	26	0.648547008547008
ARFIP2_ES_6_5.2_7	ARFIP2	ES	6	5.2	7	50	0.515509465917782	0.440571156844155	51	0.123981900452489	30	0.1706340378198	26	0.69025641025641
ARFRP1_ES_3.3_1_4	ARFRP1	ES	3.3	1	4	50	0.82404046128705	0.362716521222694	51	0.0489825527994217	30	0.350990464330916	26	-0.682735042735043
ARFRP1_ES_7_6_8.1	ARFRP1	ES	7	6	8.1	50	0.135861805865355	0.0504763715174621	51	0.0548428697622211	30	0.183092324805339	25	0.743076923076923
